calories,total_fat,saturated_fat,cholesterol,sodium,calcium,fat,name
369,0.5,0.1,0,3,14,0.5,Panta Ilish fermented rice with Hilsa fish Shingara samosa Chingri bhaja fried shrimp
60,0.2,0,0,6,4,0.18,Paratha Niramish Aloo Dum vegetarian spiced potato curry Gobi Manchurian
52,0.7,0,0,1,25,0.65,Rice Doi Maach fish in yogurt curry Bandhakopir torkari cabbage curry
51,0.1,0,0,6,10,0.1,Mutton biryani Raita Keema matar minced meat with peas
615,62,23,67,685,10,62.4,Roti Bhindi do pyaza Palak paneer
97,5,2.4,13,35,100,5,Biryani Kosha Mangsho slow-cooked mutton Egg curry
430,12,2.7,0,474,381,12.2,Rice Shorshe Bhapa Chingri mustard-steamed prawns Kacha aam er chatni raw mango chutney
179,8.6,3.5,71,76,14,8.62,Radhaballavi Chanar dalna cottage cheese curry Bhaja mulo fried radish
343,2,0.2,0,18,186,2.02,Chapati Bhindi masala Rajma chawal
158,3.2,1.3,112,54,7,3.19,Vegetable biryani Rajma curry Boondi raita
32,0.3,0.1,4,406,5,0.26,Rice Maacher tel jhal spicy fish curry Aloo fulkopi bhaja fried potatoes with cauliflower
329,0.5,0.2,0,5,66,0.53,Chapati Gobi paratha Dum aloo
326,35,5.4,4,905,4,35,Khichdi Labra mixed vegetable curry Fish curry
147,4.7,0.9,64,59,26,4.69,Rice Shorshe Posto Diye Rui Maach rohu fish in mustard and poppy seed paste Kachumber salad
51,0.1,0,0,6,4,0.05,Paratha Baingan masala Rajma chawal
0,0,0,0,4,8,0,Luchi Chholar dal Alur torkari potato curry
331,24,15,64,966,497,24.46,Rice Bhapa Shorshe Maach steamed mustard fish Kakrol bhaja stir-fried teasel gourd
333,0.7,0.1,0,13,38,0.73,Chapati Malai kofta Aloo methi sabzi potatoes with fenugreek
515,25,25,1,192,0,25.3,Biryani Keema curry Onion raita
0,0,0,0,4,3,0,Rice Ilish bhapa steamed Hilsa fish Shojne daata diye moong dal
130,4.5,0.9,51,79,34,4.51,Radhaballavi Aloo dum Lau chingri bottle gourd with prawns
243,2.1,0.3,0,384,193,2.1,Paratha Baingan bharta Mix vegetable raita
333,0.9,0.2,0,16,240,0.85,Luchi Aloo posto Chana masala
128,2.7,0.9,57,56,14,2.65,Rice Pabda fish curry Potol bhaja fried pointed gourd
340,18,4,0,400,53,17.74,Chapati Methi aloo Gajar matar sabzi carrot and pea curry
463,18,2.1,0,970,83,17.71,Biryani Chicken rezala Pineapple raita
381,9.2,1.3,0,887,44,9.2,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta
109,1.4,0.3,67,76,18,1.36,Vegetable pulao Kadai paneer Cucumber tomato salad
396,31,11,90,623,94,30.5,Rice Shrimp curry Jhinge aloo posto ridge gourd with potatoes in poppy seed paste
361,3.9,0.5,0,5,7,3.86,Paratha Methi thepla Aloo matar curry
32,0.1,0,0,0,15,0.1,Radhaballavi Aloo bhaja Tomato khejur chutney
363,1.8,0.3,0,5,29,1.81,Chapati Paneer tikka masala Bhindi masala
63,1.5,0.2,0,53,25,1.53,Luchi Sorshe Shorshe mustard-flavored curry Moong dal
210,3.5,0.6,0,388,115,3.5,Rice Shorshe Posto Bata Diye Ilish Bhapa Hilsa fish in poppy seed paste Bitter gourd fry
292,20,4,45,518,20,20.04,Biryani Chicken curry Mutton curry
51,0.1,0,0,0,0,0.14,Roti Gobi paratha Dum aloo
140,7.4,1.9,225,129,18,7.44,Khichdi Begun bhaja Mutton curry
128,5.5,1.7,415,131,20,5.5,Biryani Keema curry Onion raita
90,0.6,0.1,66,261,14,0.55,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta.
326,29,11,158,860,26,28.5,Rice Dal lentils Fish curry
113,0.9,0.2,0,8,34,0.86,Roti flatbread Chicken curry Mixed vegetable sabzi
127,5,1.5,236,77,10,5.04,Khichuri rice and lentil porridge Aloo bhaja fried potatoes Fish fry
215,12,4.4,77,146,18,11.78,Luchi deep-fried flatbread Aloo dum spiced potato curry Cholar dal Bengal gram lentils
205,0,0,0,515,0,0,Steamed rice Shorshe Ilish Hilsa fish in mustard sauce Bhindi bhaja fried okra
51,0,0,0,12,5,0,Paratha layered flatbread Mutton curry Baingan bhaja fried eggplant
40,0,0,0,3,3,0,Panta bhat fermented rice soaked in water Shorshe Maach mustard fish Potato mash
83,0,0,0,5,10,0,Rice Lau Ghonto bottle gourd curry Bhapa Maach steamed fish
46,0,0,0,5,6,0.02,Radhaballavi stuffed lentil puri Chholar dal Aloo posto potatoes in poppy seed paste
504,24,12,0,267,0,24.1,Vegetable pulao Chicken rezala Raita
282,16,7,48,668,178,16.09,Rice Shorshe Posto Bata Diye Bhetki mustard-poppy seed paste fish Tomato chutney
271,18,7.5,41,561,293,17.74,Panta Ilish fermented rice with Hilsa fish Shingara samosa Chingri bhaja fried shrimp
57,0.1,0,0,6,10,0.1,Paratha Niramish Aloo Dum vegetarian spiced potato curry Gobi Manchurian
155,11,3.3,373,124,50,10.61,Rice Doi Maach fish in yogurt curry Bandhakopir torkari cabbage curry
131,5.6,1.1,277,162,17,5.6,Mutton biryani Raita Keema matar minced meat with peas
130,3.9,1,1,145,71,3.88,Roti Bhindi do pyaza Palak paneer
168,2.7,0.9,129,110,7,2.68,Biryani Kosha Mangsho slow-cooked mutton Egg curry
338,1.7,0.3,0,261,12,1.7,Rice Shorshe Bhapa Chingri mustard-steamed prawns Kacha aam er chatni raw mango chutney
83,0.7,0.2,97,563,91,0.74,Radhaballavi Chanar dalna cottage cheese curry Bhaja mulo fried radish
337,2.1,0.2,0,5,22,2.13,Chapati Bhindi masala Rajma chawal
124,1.1,0,0,983,26,1.05,Vegetable biryani Rajma curry Boondi raita
73,0.2,0,0,1,6,0.2,Rice Maacher tel jhal spicy fish curry Aloo fulkopi bhaja fried potatoes with cauliflower
99,0.1,0,0,60,4,0.1,Chapati Gobi paratha Dum aloo
67,0,0,0,575,33,0,Khichdi Labra mixed vegetable curry Fish curry
374,3.5,1.6,0,728,211,3.5,Rice Shorshe Posto Diye Rui Maach rohu fish in mustard and poppy seed paste Kachumber salad
66,0.4,0.1,0,377,13,0.44,Paratha Baingan masala Rajma chawal
208,20,18,0,102,3,19.52,Luchi Chholar dal Alur torkari potato curry
49,0,0,0,7,9,0,Rice Bhapa Shorshe Maach steamed mustard fish Kakrol bhaja stir-fried teasel gourd
45,2,0.2,0,50,140,1.99,Chapati Malai kofta Aloo methi sabzi potatoes with fenugreek
71,3.5,0.9,0,60,1,3.5,Biryani Keema curry Onion raita
341,1.4,0.4,0,5,123,1.42,Rice Ilish bhapa steamed Hilsa fish Shojne daata diye moong dal
168,2.3,0.6,0,23,61,2.3,Radhaballavi Aloo dum Lau chingri bottle gourd with prawns
217,1,0.3,0,31,98,0.99,Paratha Baingan bharta Mix vegetable raita
346,5.9,1.5,0,195,368,5.88,Luchi Aloo posto Chana masala
230,19,7.3,39,1108,11,19.3,Rice Pabda fish curry Potol bhaja fried pointed gourd
499,55,34,106,450,48,55.1,Chapati Methi aloo Gajar matar sabzi carrot and pea curry
134,0,0,0,2,5,0,Biryani Chicken rezala Pineapple raita
89,0,0,0,3833,25,0.02,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta
138,7.9,4.9,31,99,272,7.91,Vegetable pulao Kadai paneer Cucumber tomato salad
146,1.9,0.7,73,61,5,1.9,Rice Shrimp curry Jhinge aloo posto ridge gourd with potatoes in poppy seed paste
72,0.6,0.1,0,50,22,0.6,Paratha Methi thepla Aloo matar curry
14,0.1,0,0,238,14,0.08,Radhaballavi Aloo bhaja Tomato khejur chutney
29,0,0,0,4,4,0,Chapati Paneer tikka masala Bhindi masala
160,7.7,1.8,51,47,12,7.67,Luchi Sorshe Shorshe mustard-flavored curry Moong dal
632,66,22,72,47,14,65.7,Rice Shorshe Posto Bata Diye Ilish Bhapa Hilsa fish in poppy seed paste Bitter gourd fry
181,0.2,0,0,12,27,0.2,Biryani Chicken curry Mutton curry
240,0.4,0.1,0,2,43,0.38,Roti Gobi paratha Dum aloo
79,0.5,0.1,0,438,34,0.45,Khichdi Begun bhaja Mutton curry
429,13,4.3,0,447,300,13.2,Biryani Keema curry Onion raita
123,1,0.3,0,4,3,0.97,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta.
343,22,2.2,3,313,63,21.5,Rice Dal lentils Fish curry
146,9.6,2.5,59,49,55,9.6,Roti flatbread Chicken curry Mixed vegetable sabzi
337,30,9.9,73,1062,42,29.68,Khichuri rice and lentil porridge Aloo bhaja fried potatoes Fish fry
136,1.6,0.4,0,5,42,1.64,Luchi deep-fried flatbread Aloo dum spiced potato curry Cholar dal Bengal gram lentils
443,17,3.4,0,186,50,17.2,Steamed rice Shorshe Ilish Hilsa fish in mustard sauce Bhindi bhaja fried okra
142,7.5,2,90,51,13,7.5,Paratha layered flatbread Mutton curry Baingan bhaja fried eggplant
76,0.2,0.1,4,14,27,0.18,Panta bhat fermented rice soaked in water Shorshe Maach mustard fish Potato mash
47,0.1,0,0,4,7,0.1,Rice Lau Ghonto bottle gourd curry Bhapa Maach steamed fish
82,3.9,2.5,3,692,36,3.92,Radhaballavi stuffed lentil puri Chholar dal Aloo posto potatoes in poppy seed paste
409,16,2.3,0,38,440,16.32,Vegetable pulao Chicken rezala Raita
233,13,4.3,30,313,39,12.84,Rice Shorshe Posto Bata Diye Bhetki mustard-poppy seed paste fish Tomato chutney
79,0.2,0,0,7,0,0.24,Panta Ilish fermented rice with Hilsa fish Shingara samosa Chingri bhaja fried shrimp
206,6.2,3.2,2,454,52,6.22,Paratha Niramish Aloo Dum vegetarian spiced potato curry Gobi Manchurian
202,9.1,1.6,34,607,13,9.14,Rice Doi Maach fish in yogurt curry Bandhakopir torkari cabbage curry
378,32,11,108,1756,24,31.65,Mutton biryani Raita Keema matar minced meat with peas
49,0,0,0,0,5,0,Roti Bhindi do pyaza Palak paneer
502,24,8,7,262,0,24.4,Biryani Kosha Mangsho slow-cooked mutton Egg curry
514,25,24,1,192,0,25.3,Rice Shorshe Bhapa Chingri mustard-steamed prawns Kacha aam er chatni raw mango chutney
77,0.4,0.1,0,108,22,0.4,Radhaballavi Chanar dalna cottage cheese curry Bhaja mulo fried radish
91,0.9,0.2,90,62,80,0.92,Chapati Bhindi masala Rajma chawal
260,21,7.6,64,1182,13,20.9,Vegetable biryani Rajma curry Boondi raita
502,24,17,0,380,0,24.2,Rice Maacher tel jhal spicy fish curry Aloo fulkopi bhaja fried potatoes with cauliflower
170,1.1,0.1,0,557,6,1.09,Chapati Gobi paratha Dum aloo
142,15,2.3,0,2140,9,15.45,Khichdi Labra mixed vegetable curry Fish curry
361,1.7,0.2,0,2,15,1.66,Rice Shorshe Posto Diye Rui Maach rohu fish in mustard and poppy seed paste Kachumber salad
540,53,18,85,103,58,53.23,Paratha Baingan masala Rajma chawal
130,3.8,1,1,142,49,3.78,Luchi Chholar dal Alur torkari potato curry
39,0.4,0,0,5,2,0.35,Rice Bhapa Shorshe Maach steamed mustard fish Kakrol bhaja stir-fried teasel gourd
178,0.1,0,0,32,11,0.1,Chapati Malai kofta Aloo methi sabzi potatoes with fenugreek
443,21,5.1,0,133,0,21.4,Biryani Keema curry Onion raita
225,12,3.4,31,551,117,12.1,Rice Ilish bhapa steamed Hilsa fish Shojne daata diye moong dal
24,0.3,0,0,24,22,0.27,Radhaballavi Aloo dum Lau chingri bottle gourd with prawns
106,1.6,0.6,7,414,53,1.55,Paratha Baingan bharta Mix vegetable raita
144,4.9,1.3,38,39,8,4.9,Luchi Aloo posto Chana masala
148,6.6,1.1,58,52,43,6.61,Rice Pabda fish curry Potol bhaja fried pointed gourd
119,3.5,0.7,59,31,67,3.46,Chapati Methi aloo Gajar matar sabzi carrot and pea curry
384,7.2,4.3,1,28,11,7.17,Biryani Chicken rezala Pineapple raita
40,0.1,0,0,5,8,0.07,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta
16,0.2,0,0,9,77,0.2,Vegetable pulao Kadai paneer Cucumber tomato salad
328,10,2.5,6,599,125,9.98,Rice Shrimp curry Jhinge aloo posto ridge gourd with potatoes in poppy seed paste
80,4.2,0.5,0,0,0,4.2,Paratha Methi thepla Aloo matar curry
62,3.3,1.9,11,105,115,3.31,Radhaballavi Aloo bhaja Tomato khejur chutney
531,30,8.3,0,202,9,29.59,Chapati Paneer tikka masala Bhindi masala
198,4.7,1.2,13,24000,190,4.7,Luchi Sorshe Shorshe mustard-flavored curry Moong dal
336,29,12,75,1055,31,29.25,Rice Shorshe Posto Bata Diye Ilish Bhapa Hilsa fish in poppy seed paste Bitter gourd fry
211,16,5.5,79,716,48,16.06,Biryani Chicken curry Mutton curry
74,2.6,1,59,411,22,2.58,Roti Gobi paratha Dum aloo
341,1.6,0.1,0,38,138,1.64,Khichdi Begun bhaja Mutton curry
115,1,0.2,77,124,64,1.04,Biryani Keema curry Onion raita
77,1.5,0.7,3,306,33,1.45,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta.
343,1.1,0.3,0,8,130,1.13,Rice Dal lentils Fish curry
149,8.4,3.3,30,570,25,8.42,Roti flatbread Chicken curry Mixed vegetable sabzi
346,2.7,0.6,0,11,17,2.71,Khichuri rice and lentil porridge Aloo bhaja fried potatoes Fish fry
112,0,0,1,135,88,0,Luchi deep-fried flatbread Aloo dum spiced potato curry Cholar dal Bengal gram lentils
6,0,0,0,7,9,0,Steamed rice Shorshe Ilish Hilsa fish in mustard sauce Bhindi bhaja fried okra
81,2.5,1.2,51,41,5,2.52,Paratha layered flatbread Mutton curry Baingan bhaja fried eggplant
124,7.1,2.4,48,42,5,7.1,Panta bhat fermented rice soaked in water Shorshe Maach mustard fish Potato mash
81,2.5,1.1,33,39,6,2.45,Rice Lau Ghonto bottle gourd curry Bhapa Maach steamed fish
158,6.5,1.8,74,67,11,6.45,Radhaballavi stuffed lentil puri Chholar dal Aloo posto potatoes in poppy seed paste
40,0.2,0,0,7,18,0.2,Vegetable pulao Chicken rezala Raita
45,0.1,0,0,4,48,0.1,Rice Shorshe Posto Bata Diye Bhetki mustard-poppy seed paste fish Tomato chutney
127,12,1.6,0,17,8,11.85,Panta Ilish fermented rice with Hilsa fish Shingara samosa Chingri bhaja fried shrimp
275,1.2,0.2,0,536,86,1.2,Paratha Niramish Aloo Dum vegetarian spiced potato curry Gobi Manchurian
361,3.9,0.5,0,5,7,3.86,Rice Doi Maach fish in yogurt curry Bandhakopir torkari cabbage curry
15,0,0,0,208,4,0,Mutton biryani Raita Keema matar minced meat with peas
298,26,8,80,922,82,26.18,Roti Bhindi do pyaza Palak paneer
362,2.7,0.5,0,4,33,2.68,Biryani Kosha Mangsho slow-cooked mutton Egg curry
228,14,8.1,0,21,128,13.7,Rice Shorshe Bhapa Chingri mustard-steamed prawns Kacha aam er chatni raw mango chutney
188,4.9,2.5,16,80,127,4.89,Radhaballavi Chanar dalna cottage cheese curry Bhaja mulo fried radish
302,19,3.3,0,568,15,19.3,Chapati Bhindi masala Rajma chawal
61,0,0,0,16,52,0,Vegetable biryani Rajma curry Boondi raita
468,19,12,12,203,76,19.33,Rice Maacher tel jhal spicy fish curry Aloo fulkopi bhaja fried potatoes with cauliflower
344,27,10,57,743,21,27.31,Chapati Gobi paratha Dum aloo
396,2.4,0.5,0,16,850,2.4,Khichdi Labra mixed vegetable curry Fish curry
184,11,5.3,40,450,211,10.84,Rice Shorshe Posto Diye Rui Maach rohu fish in mustard and poppy seed paste Kachumber salad
46,1.4,0.2,0,516,22,1.42,Paratha Baingan masala Rajma chawal
73,0.6,0,0,7,12,0.58,Luchi Chholar dal Alur torkari potato curry
63,0.3,0.1,0,3,17,0.28,Rice Bhapa Shorshe Maach steamed mustard fish Kakrol bhaja stir-fried teasel gourd
312,18,5.4,24,737,63,17.76,Chapati Malai kofta Aloo methi sabzi potatoes with fenugreek
348,0,0,0,432,24,0,Biryani Keema curry Onion raita
526,33,6.4,11,889,113,33.2,Rice Ilish bhapa steamed Hilsa fish Shojne daata diye moong dal
64,0.8,0.1,0,48,21,0.8,Radhaballavi Aloo dum Lau chingri bottle gourd with prawns
171,12,3.6,933,151,99,11.88,Paratha Baingan bharta Mix vegetable raita
82,1,0.2,48,230,53,1.04,Luchi Aloo posto Chana masala
197,9,1.4,0,550,29,9,Rice Pabda fish curry Potol bhaja fried pointed gourd
239,12,3.9,89,43,16,12.1,Chapati Methi aloo Gajar matar sabzi carrot and pea curry
78,0.2,0.1,3,34,99,0.18,Biryani Chicken rezala Pineapple raita
459,16,5,0,337,0,15.6,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta
356,28,18,105,705,661,28.26,Vegetable pulao Kadai paneer Cucumber tomato salad
404,9.1,1.6,0,19,55,9.12,Rice Shrimp curry Jhinge aloo posto ridge gourd with potatoes in poppy seed paste
106,5,2.6,13,298,34,5.01,Paratha Methi thepla Aloo matar curry
446,16,2.4,0,564,9,15.64,Radhaballavi Aloo bhaja Tomato khejur chutney
138,2.1,0.4,29,5,12,2.07,Chapati Paneer tikka masala Bhindi masala
33,0.4,0,0,3,9,0.4,Luchi Sorshe Shorshe mustard-flavored curry Moong dal
433,13,6.3,0,0,0,13.35,Rice Shorshe Posto Bata Diye Ilish Bhapa Hilsa fish in poppy seed paste Bitter gourd fry
337,1.5,0.2,0,5,147,1.5,Biryani Chicken curry Mutton curry
609,44,21,2,29,0,44.1,Roti Gobi paratha Dum aloo
386,3.4,0.8,1,1405,97,3.4,Khichdi Begun bhaja Mutton curry
28,0.4,0.1,0,27,48,0.35,Biryani Keema curry Onion raita
76,5.1,2.5,8,525,0,5.08,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta.
45,2.1,0.2,0,49,144,2.06,Rice Dal lentils Fish curry
274,18,11,55,615,756,17.6,Roti flatbread Chicken curry Mixed vegetable sabzi
85,0.1,0,0,1,6,0.13,Khichuri rice and lentil porridge Aloo bhaja fried potatoes Fish fry
44,0.2,0,0,77,16,0.18,Luchi deep-fried flatbread Aloo dum spiced potato curry Cholar dal Bengal gram lentils
43,0.1,0,0,10,16,0.1,Steamed rice Shorshe Ilish Hilsa fish in mustard sauce Bhindi bhaja fried okra
175,5.1,2.4,14,60,105,5.13,Paratha layered flatbread Mutton curry Baingan bhaja fried eggplant
168,9.2,2.6,240,77,10,9.21,Panta bhat fermented rice soaked in water Shorshe Maach mustard fish Potato mash
273,13,2.3,27,624,88,13.21,Rice Lau Ghonto bottle gourd curry Bhapa Maach steamed fish
59,1.4,0.8,5,100,96,1.4,Radhaballavi stuffed lentil puri Chholar dal Aloo posto potatoes in poppy seed paste
31,0.6,0.1,0,17,23,0.57,Vegetable pulao Chicken rezala Raita
39,0.5,0,0,3,55,0.5,Rice Shorshe Posto Bata Diye Bhetki mustard-poppy seed paste fish Tomato chutney
87,3.4,1.7,36,43,7,3.41,Panta Ilish fermented rice with Hilsa fish Shingara samosa Chingri bhaja fried shrimp
136,4.6,1.4,515,140,11,4.64,Paratha Niramish Aloo Dum vegetarian spiced potato curry Gobi Manchurian
211,15,5,80,56,5,15.2,Rice Doi Maach fish in yogurt curry Bandhakopir torkari cabbage curry
884,100,16,0,0,0,100,Mutton biryani Raita Keema matar minced meat with peas
462,23,9.6,7,193,69,23,Roti Bhindi do pyaza Palak paneer
512,27,16,11,196,158,26.58,Biryani Kosha Mangsho slow-cooked mutton Egg curry
459,22,12,0,230,47,21.6,Rice Shorshe Bhapa Chingri mustard-steamed prawns Kacha aam er chatni raw mango chutney
278,3.7,1,1,381,153,3.71,Radhaballavi Chanar dalna cottage cheese curry Bhaja mulo fried radish
225,16,5.3,58,1040,109,15.95,Chapati Bhindi masala Rajma chawal
57,0.9,0.2,0,92,22,0.88,Vegetable biryani Rajma curry Boondi raita
51,1.1,0.2,0,148,23,1.06,Rice Maacher tel jhal spicy fish curry Aloo fulkopi bhaja fried potatoes with cauliflower
36,1.1,0.4,0,141,19,1.06,Chapati Gobi paratha Dum aloo
492,23,5.5,0,882,154,23.21,Khichdi Labra mixed vegetable curry Fish curry
260,12,4.3,45,421,17,11.79,Rice Shorshe Posto Diye Rui Maach rohu fish in mustard and poppy seed paste Kachumber salad
318,17,3.3,0,30,148,17.27,Paratha Baingan masala Rajma chawal
463,18,5.8,1,493,0,18,Luchi Chholar dal Alur torkari potato curry
118,7.1,2.3,21,411,30,7.1,Rice Bhapa Shorshe Maach steamed mustard fish Kakrol bhaja stir-fried teasel gourd
239,9.6,2.9,8,587,34,9.61,Chapati Malai kofta Aloo methi sabzi potatoes with fenugreek
156,3.8,1.4,93,72,5,3.83,Biryani Keema curry Onion raita
27,0.5,0.1,0,15,52,0.47,Rice Ilish bhapa steamed Hilsa fish Shojne daata diye moong dal
417,40,13,66,662,5,39.69,Radhaballavi Aloo dum Lau chingri bottle gourd with prawns
629,61,9.4,0,72,8,60.98,Paratha Baingan bharta Mix vegetable raita
478,21,5.9,0,301,0,21.4,Luchi Aloo posto Chana masala
558,35,19,0,371,0,35.3,Rice Pabda fish curry Potol bhaja fried pointed gourd
44,0.1,0,0,1,8,0.1,Chapati Methi aloo Gajar matar sabzi carrot and pea curry
93,4.1,1.8,14,401,16,4.05,Biryani Chicken rezala Pineapple raita
468,52,7.9,21,708,29,52.03,Roti Lauki ke kofte bottle gourd dumplings in tomato gravy Baingan bharta
223,16,6.8,70,66,11,15.93,Vegetable pulao Kadai paneer Cucumber tomato salad
81,2.3,0.5,50,106,8,2.3,Rice Shrimp curry Jhinge aloo posto ridge gourd with potatoes in poppy seed paste
95,2.5,1.5,5,40,100,2.5,Paratha Methi thepla Aloo matar curry
152,3.1,0.8,88,58,9,3.13,Radhaballavi Aloo bhaja Tomato khejur chutney
280,17,11,54,16,731,17.1,Chapati Paneer tikka masala Bhindi masala
147,11,2.9,7,354,118,10.63,Luchi Sorshe Shorshe mustard-flavored curry Moong dal
391,3.9,0.9,45,285,36,3.9,Rice Shorshe Posto Bata Diye Ilish Bhapa Hilsa fish in poppy seed paste Bitter gourd fry
29,0.6,0.1,0,11,3,0.58,Biryani Chicken curry Mutton curry
99,1.4,0.5,46,53,12,1.37,Roti Gobi paratha Dum aloo
1,0,0,0,3,1,0,Khichdi Begun bhaja Mutton curry
154,0.5,0.1,0,14,31,0.53,Biryani Keema curry Onion raita
